CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	0	410	0	420	210.0	9.870100083364154	1173804.4463414634	62054	2299221	0.9732083911465398	0.026791608853460137
Chr01	1	430	10	450	230.0	10.735173419495034	1280833.565116279	85646	2392015	0.9756392964862591	0.024360703513740856
Chr01	2	420	20	450	235.0	10.980035064309947	1307879.1476190477	167486	2392015	0.9760269355546809	0.023973064445319076
Chr01	3	480	30	520	275.0	12.565540469638119	1518277.6729166666	212565	2788877	0.9769823224058768	0.023017677594123195
Chr01	4	470	40	520	280.0	12.78709786406387	1543547.3404255318	391839	2788877	0.9772018044428813	0.022798195557118723
Chr01	5	460	50	520	285.0	13.011008024806566	1568579.9369565218	392223	2788877	0.9767061914959874	0.02329380850401261
Chr01	6	450	60	520	290.0	13.244490613761315	1594673.54	400536	2788877	0.9761885513070093	0.02381144869299067
Chr01	7	440	70	520	295.0	13.478993011690449	1621140.5318181817	446370	2788877	0.976404957776108	0.02359504222389197
Chr01	8	430	80	520	300.0	13.713329862753723	1648169.5860465115	478481	2788877	0.9758562358639244	0.024143764136075507
Chr01	9	420	90	520	305.0	13.945977627089308	1675844.3357142857	499796	2788877	0.9752813843368751	0.024718615663124922
Chr01	10	410	100	520	310.0	14.182803233378328	1704429.887804878	507890	2788877	0.9746784912719207	0.02532150872807919
Chr01	11	400	110	520	315.0	14.42814294702959	1734111.8	536149	2788877	0.9748787868870522	0.025121213112947835
Chr01	12	390	120	520	320.0	14.68077965785852	1764546.5435897436	602001	2788877	0.9742346532174895	0.025765346782510603
Chr01	13	410	130	550	340.0	15.466182153894223	1874741.943902439	655885	3030109	0.975127804724282	0.024872195275718094
Chr01	14	420	140	570	355.0	16.05834179729564	1963015.7523809525	700648	3222138	0.9749258682551264	0.02507413174487359
Chr01	15	410	150	570	360.0	16.282097993034014	1993712.631707317	705647	3222138	0.975127804724282	0.0248721952757181
Chr01	16	400	160	570	365.0	16.510785154683205	2024732.34	811960	3222138	0.9745044414341637	0.025495558565836348
Chr01	17	430	170	610	390.0	17.43801345703867	2176622.227906977	884676	3553797	0.9741935349772312	0.025806465022768843
Chr01	18	420	180	610	395.0	17.659905360324142	2206646.0023809522	924069	3553797	0.9735776288907689	0.026422371109231103
Chr01	19	410	190	610	400.0	17.880892473945472	2236837.351219512	1000571	3553797	0.972931605147267	0.027068394852733088
Chr01	20	400	200	610	405.0	18.099124538830964	2265787.575	1104020	3553797	0.9722531992612335	0.0277468007387665
Chr01	21	390	210	610	410.0	18.321598040232264	2294707.292307692	1193877	3553797	0.9723968119243329	0.02760318807566709
Chr01	22	380	220	610	415.0	18.537895493385857	2323058.707894737	1220795	3553797	0.9716684956162678	0.028331504383732185
Chr01	23	370	230	610	420.0	18.74949469280104	2351401.7162162163	1322880	3553797	0.9709007041695542	0.029099295830445803
Chr01	24	360	240	610	425.0	18.949326756876594	2378991.5361111113	1413393	3553797	0.971947149039644	0.028052850960356087
Chr01	25	370	250	630	440.0	19.5516488815822	2475048.545945946	1548678	3737821	0.9728305722218437	0.02716942777815641
Chr01	26	360	260	630	445.0	19.708321719426788	2499597.972222222	1626868	3737821	0.972073763648636	0.027926236351364108
Chr01	27	380	270	660	465.0	20.46368717544822	2633520.9815789475	1700537	4059688	0.9727558869389454	0.02724411306105465
Chr01	28	370	280	660	470.0	20.626750321020996	2658483.378378378	1719355	4059688	0.9720175640917623	0.0279824359082377
Chr01	29	360	290	660	475.0	20.791492822577336	2683647.2138888887	1794568	4059688	0.9712381090525357	0.02876189094746438
Chr01	30	350	300	660	480.0	20.957516391057844	2709041.165714286	1795378	4059688	0.9704139861027515	0.02958601389724846
