CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	0	230	0	240	120.0	3.532579889008434	442654.0086956522	62054	916581	0.9524593785499256	0.047540621450074476
Chr01	1	220	10	240	125.0	3.6918220210928867	459647.9909090909	85646	916581	0.9518135927264373	0.048186407273562715
Chr01	2	210	20	240	130.0	3.8623018210053357	477122.75238095236	107707	916581	0.9495190019038866	0.05048099809611332
Chr01	3	250	30	290	160.0	4.971530401626458	593433.764	147781	1100227	0.9559515161948205	0.04404848380517943
Chr01	4	300	40	350	195.0	6.190727713838704	736348.7133333334	166386	1354587	0.9655151523845726	0.0344848476154273
Chr01	5	290	50	350	200.0	6.3803565947122705	755970.3034482759	212435	1354587	0.9643260197081787	0.03567398029182134
Chr01	6	280	60	350	205.0	6.553694126230851	775357.3785714286	213696	1354587	0.964242425173947	0.03575757482605305
Chr01	7	280	70	360	215.0	6.893746074400851	812252.7678571428	388166	1412439	0.9636471870787089	0.036352812921291146
Chr01	8	270	80	360	220.0	7.057144674898717	827845.4777777778	392198	1412439	0.9623007866001425	0.03769921339985749
Chr01	9	260	90	360	225.0	7.232726909281288	844580.45	400352	1412439	0.9608508168539942	0.03914918314600585
Chr01	10	250	100	360	230.0	7.41210941299257	861705.572	445935	1412439	0.959284849528154	0.04071515047184609
Chr01	11	250	110	370	240.0	7.773680115772879	900652.408	446929	1435433	0.959284849528154	0.040715150471846095
Chr01	12	250	120	380	250.0	8.15718860342149	941301.168	459237	1500034	0.9595030304696416	0.04049696953035847
Chr01	13	240	130	380	255.0	8.344430416423549	960876.6833333333	482457	1500034	0.95781565673921	0.04218434326079007
Chr01	14	380	140	530	335.0	11.30956175179846	1317182.2842105264	499859	2064107	0.9733838376008892	0.026616162399110865
Chr01	15	370	150	530	340.0	11.500187882392524	1339120.9216216216	507913	2064107	0.9726644818603727	0.02733551813962738
Chr01	16	390	160	560	360.0	12.190157364411995	1425020.9666666666	526446	2283839	0.9740663033034305	0.025933696696569565
Chr01	17	380	170	560	365.0	12.392000727661438	1448374.6342105262	565783	2283839	0.9733838376008892	0.026616162399110868
Chr01	18	380	180	570	375.0	12.746424337474066	1492739.5684210525	655801	2299226	0.9716294516359768	0.028370548364023144
Chr01	19	370	190	570	380.0	12.919393747717146	1515167.3648648649	698944	2299226	0.9708626800585708	0.029137319941429176
Chr01	20	370	200	580	390.0	13.243821361929495	1558494.2810810811	705523	2308630	0.9714257431216339	0.028574256878366112
Chr01	21	360	210	580	395.0	13.417538390692997	1581690.725	789314	2308630	0.9706320137639014	0.0293679862360985
Chr01	22	350	220	580	400.0	13.58825764964486	1603599.2771428572	826344	2308630	0.96979292844287	0.030207071557129886
Chr01	23	380	230	620	425.0	14.327562007335857	1706095.2210526315	916590	2487185	0.9699182599971	0.03008174000290009
Chr01	24	370	240	620	430.0	14.49406061299702	1727270.945945946	924355	2487185	0.9691052399970216	0.030894760002978475
Chr01	25	360	250	620	435.0	14.66502986425623	1749102.6083333334	980682	2487185	0.9682470522191611	0.03175294778083899
Chr01	26	350	260	620	440.0	14.832297106188237	1770770.3085714285	992055	2487185	0.9682922060920894	0.03170779390791058
Chr01	27	340	270	620	445.0	15.004750862779698	1793053.25	1046456	2487185	0.9673596239183274	0.032640376081672653
Chr01	28	380	280	670	475.0	15.836661886055138	1912599.9631578948	1100279	2649939	0.9724036401140589	0.02759635988594103
Chr01	29	370	290	670	480.0	16.013408522984395	1934091.354054054	1162324	2649939	0.9725586934504751	0.02744130654952503
Chr01	30	370	300	680	490.0	16.314837983683095	1973421.8675675676	1217648	2658730	0.9722310933909114	0.027768906609088678
Chr01	31	370	310	690	500.0	16.612019406560183	2012562.7486486486	1219833	2674235	0.9725313936912117	0.02746860630878837
Chr01	32	360	320	690	505.0	16.787970769789005	2034206.3777777778	1291399	2674235	0.9717683768493008	0.02823162315069916
Chr01	33	350	330	690	510.0	16.951610103406864	2054980.602857143	1322913	2674235	0.9709617590449952	0.02903824095500485
Chr01	34	360	340	710	525.0	17.350622177771452	2113000.688888889	1354590	2810146	0.9692010362309964	0.030798963769003512
Chr01	35	350	350	710	530.0	17.510176895173984	2133928.6342857145	1412442	2810146	0.9697496372661677	0.03025036273383219
Chr01	36	340	360	710	535.0	17.666855314572846	2154932.0823529414	1435439	2810146	0.9698403128720355	0.030159687127964505
Chr01	37	340	370	720	545.0	17.934555607312227	2195229.6029411764	1500047	2881518	0.9677814893426238	0.03221851065737628
Chr01	38	330	380	720	550.0	18.069605858669046	2215590.506060606	1594646	2881518	0.9684580637003641	0.0315419362996358
Chr01	39	320	390	720	555.0	18.196249724440513	2234367.190625	1627075	2881518	0.9685140448576673	0.03148595514233275
Chr01	40	330	400	740	570.0	18.606640609409713	2294908.6666666665	1670109	3030109	0.967778540601608	0.03222145939839208
Chr01	41	320	410	740	575.0	18.737759991949694	2313321.659375	1719434	3030109	0.9667716199954082	0.03322838000459183
Chr01	42	310	420	740	580.0	18.863321966071766	2330682.0096774194	1794658	3030109	0.9656997367694536	0.034300263230546406
Chr01	43	300	430	740	585.0	18.992678460256734	2348534.48	1799367	3030109	0.9645563946617688	0.03544360533823127
Chr01	44	290	440	740	590.0	19.12498832788818	2366936.3068965515	1853938	3030109	0.9633342013742435	0.03666579862575648
Chr01	45	280	450	740	595.0	19.251366254705005	2385012.0464285715	1871472	3030109	0.9620247085661808	0.03797529143381921
Chr01	46	270	460	740	600.0	19.380166055832753	2403790.822222222	1878917	3030109	0.9606182162908542	0.03938178370914584
Chr01	47	260	470	740	605.0	19.514107885307673	2423618.8423076924	1923172	3030109	0.9591035323020408	0.04089646769795914
Chr01	48	250	480	740	610.0	19.636260315585226	2443294.244	1944796	3030109	0.9574676735941225	0.04253232640587752
Chr01	49	240	490	740	615.0	19.7557134063186	2463665.8958333335	1970221	3030109	0.9556954933272109	0.04430450667278908
Chr01	50	230	500	740	620.0	19.86590367319589	2483699.4913043478	2014887	3030109	0.953769210428394	0.046230789571606
Chr01	51	220	510	740	625.0	19.97998802569534	2504290.8045454547	2055012	3030109	0.9516678109024119	0.048332189097588095
Chr01	52	210	520	740	630.0	20.10063452498106	2525372.461904762	2064125	3030109	0.9509535796755426	0.04904642032445736
Chr01	53	200	530	740	635.0	20.228005287917064	2546816.76	2173362	3030109	0.9485012586593198	0.051498741340680214
Chr01	54	190	540	740	640.0	20.338314787889068	2565833.052631579	2218819	3030109	0.9457907985887576	0.05420920141124233
Chr01	55	190	550	750	650.0	20.58700058625317	2607368.0263157897	2283853	3066269	0.9446212079454829	0.0553787920545172
Chr01	56	190	560	760	660.0	20.831188458972147	2651139.647368421	2301070	3200645	0.945498400927939	0.05450159907206107
Chr01	57	190	570	770	670.0	21.075616927686013	2699245.484210526	2309079	3222315	0.9458638980039623	0.05413610199603768
Chr01	58	180	580	770	675.0	21.19689745241542	2720910.461111111	2335057	3222315	0.9428563367819601	0.05714366321803977
Chr01	59	180	590	780	685.0	21.44317077029417	2769670.811111111	2388290	3248120	0.9440347885113757	0.055965211488624336
Chr01	60	170	600	780	690.0	21.571608015465856	2790064.094117647	2474293	3248120	0.9407427172473389	0.05925728275266106
Chr01	61	210	610	830	720.0	22.265570076185032	2938269.3952380954	2487193	3538329	0.9498207611360262	0.050179238863973824
Chr01	62	200	620	830	725.0	22.39697503059941	2959723.01	2518386	3538329	0.9473117991928275	0.052688200807172514
Chr01	63	190	630	830	730.0	22.53512150350123	2982695.6842105263	2525672	3538329	0.94453873599245	0.055461264007550005
Chr01	64	180	640	830	735.0	22.67317581194432	3006955.5	2548886	3538329	0.9414575546586973	0.05854244534130278
Chr01	65	170	650	830	740.0	22.80317243174354	3031971.588235294	2606567	3538329	0.9380138814033265	0.06198611859667354
Chr01	66	180	660	850	755.0	23.371642972307967	3125723.277777778	2649940	3736605	0.9442353324364751	0.05576466756352499
Chr01	67	200	670	880	775.0	24.087067751027107	3259123.395	2658741	4008076	0.9456451325261608	0.05435486747383916
Chr01	68	190	680	880	780.0	24.243533496075525	3290280.152631579	2674255	4008076	0.9457083266357249	0.054291673364275136
Chr01	69	180	690	880	785.0	24.413267958004557	3323620.6	2786639	4008076	0.9426921225599318	0.05730787744006821
Chr01	70	190	700	900	800.0	24.910643918907983	3429823.852631579	2810162	4125260	0.9461867965791787	0.053813203420821305
Chr01	71	200	710	920	815.0	25.359636965194806	3536695.535	2881540	4302965	0.9468724057493014	0.05312759425069859
Chr01	72	190	720	920	820.0	25.50183738257311	3570674.957894737	2962726	4302965	0.9440762165782121	0.05592378342178799
Chr01	73	190	730	930	830.0	25.783959240749287	3648288.094736842	3030118	4588919	0.9451926445323952	0.0548073554676049
Chr01	74	190	740	940	840.0	26.107261746606156	3732643.584210526	3088002	4722540	0.9428534632458454	0.05714653675415459
Chr01	75	180	750	940	845.0	26.25542678709168	3766331.5944444444	3200705	4722540	0.944308285278022	0.055691714721978
Chr01	76	190	760	960	860.0	26.860668920769694	3906452.4105263157	3238311	4924957	0.942448092224175	0.05755190777582495
Chr01	77	180	770	960	865.0	27.04641243041468	3943308.033333333	3248146	4924957	0.9411026158662588	0.05889738413374115
Chr01	78	170	780	960	870.0	27.25327424188169	3983287.5705882353	3286724	4924957	0.9376380638583918	0.062361936141608294
Chr01	79	160	790	960	875.0	27.478939320008045	4025120.625	3325102	4924957	0.9358237761828745	0.06417622381712547
Chr01	80	160	800	970	885.0	27.936831954392364	4125900.98125	3347445	4999731	0.9358237761828745	0.06417622381712548
