CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	0	300	0	310	155.0	5.486960608539179	664813.7833333333	62054	1354594	0.966180197888646	0.033819802111354116
Chr01	1	300	10	320	165.0	5.886140123619426	709283.2833333333	86330	1435391	0.9656227842877539	0.03437721571224598
Chr01	2	300	20	330	175.0	6.305817839765103	754713.4333333333	107741	1499995	0.9631701640424922	0.036829835957507884
Chr01	3	300	30	340	185.0	6.746694591209877	801619.1533333333	157449	1598504	0.965249245131845	0.03475075486815501
Chr01	4	450	40	500	270.0	10.246862602872278	1214105.5355555555	167278	2299157	0.9764131944196474	0.023586805580352668
Chr01	5	440	50	500	275.0	10.463998355160378	1237893.9840909091	167521	2299157	0.9759307370327766	0.024069262967223518
Chr01	6	430	60	500	280.0	10.671694832100002	1260920.4720930234	379288	2299157	0.9761461805296627	0.023853819470337247
Chr01	7	420	70	500	285.0	10.86724615076849	1281717.011904762	391948	2299157	0.9755782324470357	0.02442176755296432
Chr01	8	410	80	500	290.0	11.071605546971094	1303411.712195122	392689	2299157	0.9749825795798902	0.0250174204201098
Chr01	9	400	90	500	295.0	11.284820463465191	1326016.65	408103	2299157	0.9743571440693874	0.025642855930612544
Chr01	10	470	100	580	340.0	12.883227321509445	1538436.0489361703	446218	2650050	0.9767578531086984	0.02324214689130145
Chr01	11	460	110	580	345.0	13.093918116506806	1562127.6217391305	459234	2650050	0.9762525890458441	0.02374741095415583
Chr01	12	450	120	580	350.0	13.303608484834905	1586369.8733333333	478558	2650050	0.9757248688024184	0.024275131197581516
Chr01	13	460	130	600	365.0	13.84281026435939	1657051.5760869565	526165	2682366	0.9774120088139602	0.022587991186039783
Chr01	14	450	140	600	370.0	14.051229613937034	1682131.62	537699	2682366	0.9769100534542704	0.023089946545729555
Chr01	15	440	150	600	375.0	14.266571240928105	1707922.9795454545	603009	2682366	0.9763852819418675	0.0236147180581325
Chr01	16	430	160	600	380.0	14.460844701443175	1732732.411627907	655953	2682366	0.9766112962505932	0.023388703749406898
Chr01	17	450	170	630	400.0	15.161999747642557	1831876.611111111	703131	2962854	0.975893217996664	0.024106782003335995
Chr01	18	440	180	630	405.0	15.348686416290786	1857264.9022727273	789269	2962854	0.9753453365874972	0.024654663412502723
Chr01	19	430	190	630	410.0	15.532842127923779	1881557.653488372	826344	2962854	0.9747719723220902	0.025228027677909763
Chr01	20	430	200	640	420.0	15.893129665272378	1932005.7139534883	916590	3066226	0.976580757851806	0.023419242148193995
Chr01	21	420	210	640	425.0	16.077082428781893	1956039.3404761904	924355	3066226	0.9760231568482776	0.023976843151722424
Chr01	22	410	220	640	430.0	16.265812059540824	1980788.3219512196	980682	3066226	0.9754383557957965	0.024561644204203457
Chr01	23	410	230	650	440.0	16.62158661965797	2031896.156097561	992055	3111351	0.9750318517307559	0.02496814826924412
Chr01	24	400	240	650	445.0	16.81290455059745	2057364.8025	1075384	3111351	0.9744076480240248	0.02559235197597522
Chr01	25	400	250	660	455.0	17.17051578575671	2110225.815	1106278	3222315	0.9744076480240248	0.025592351975975227
Chr01	26	390	260	660	460.0	17.364428545739496	2134550.687179487	1217617	3222315	0.9737514338707947	0.026248566129205363
Chr01	27	380	270	660	465.0	17.555173696140173	2158651.681578947	1219812	3222315	0.9730606821305524	0.02693931786944761
Chr01	28	370	280	660	470.0	17.754626394176498	2183909.908108108	1246407	3222315	0.9723325924584052	0.027667407541594843
Chr01	29	370	290	670	480.0	18.09002362079526	2236083.4378378377	1328278	3248120	0.9723325924584052	0.027667407541594843
Chr01	30	380	300	690	495.0	18.55287308784365	2314576.7842105264	1354600	3319861	0.9730606821305524	0.02693931786944761
Chr01	31	390	310	710	510.0	18.992132666035673	2390832.771794872	1435433	3370946	0.9736348834999533	0.026365116500046703
Chr01	32	390	320	720	520.0	19.310410629294697	2442001.9717948716	1500034	3512250	0.9738957921486735	0.026104207851326514
Chr01	33	430	330	770	550.0	20.366622863950557	2622116.11627907	1598538	4059906	0.9756042671710721	0.02439573282892799
Chr01	34	430	340	780	560.0	20.685802757892215	2680490.2023255816	1647190	4193736	0.9734548657231893	0.02654513427681071
Chr01	35	420	350	780	565.0	20.83995537972023	2704707.469047619	1701373	4193736	0.973299029192789	0.026700970807210966
Chr01	36	410	360	780	570.0	20.993281206550478	2728472.073170732	1783867	4193736	0.9726477860023692	0.027352213997630735
Chr01	37	400	370	780	575.0	21.144037921103795	2751869.9225	1795084	4193736	0.9719639806524285	0.028036019347571505
Chr01	38	390	380	780	580.0	21.301609927524144	2776350.3871794874	1800508	4193736	0.971245108361465	0.028754891638534875
Chr01	39	380	390	780	585.0	21.45787148852056	2801055.807894737	1857227	4193736	0.9704884006867668	0.02951159931323316
Chr01	40	370	400	780	590.0	21.61343738367129	2826179.8135135137	1878731	4193736	0.9696907898945173	0.030309210105482712
Chr01	41	360	410	780	595.0	21.775115019001998	2852471.561111111	1923171	4193736	0.9688488673915872	0.031151132608412787
Chr01	42	350	420	780	600.0	21.927831928517055	2878839.5428571426	1944587	4193736	0.9679588350313468	0.032041164968653155
Chr01	43	340	430	780	605.0	22.080521247792774	2906105.011764706	1970197	4193736	0.9670164478263864	0.032983552173613546
Chr01	44	330	440	780	610.0	22.22876884063236	2933610.390909091	2014854	4193736	0.9660169462453678	0.033983053754632134
Chr01	45	320	450	780	615.0	22.38137660936298	2961924.8	2046267	4193736	0.9649549758155356	0.03504502418446439
Chr01	46	310	460	780	620.0	22.540708911226158	2991025.858064516	2064107	4193736	0.9638244911644238	0.03617550883557614
Chr01	47	300	470	780	625.0	22.704534674210475	3020576.4166666665	2173512	4193736	0.9637297519810158	0.036270248018984236
Chr01	48	290	480	780	630.0	22.85900635280342	3048881.4275862067	2271028	4193736	0.9624790537734647	0.037520946226535415
Chr01	49	290	490	790	640.0	23.19171726101306	3120659.044827586	2299176	4441028	0.9651958768379653	0.03480412316203468
Chr01	50	280	500	790	645.0	23.34696290232985	3149922.2392857145	2308630	4441028	0.9639528724393212	0.03604712756067878
Chr01	51	270	510	790	650.0	23.51195841010189	3181060.4703703704	2309489	4441028	0.9626177936407775	0.03738220635922243
Chr01	52	260	520	790	655.0	23.682203696148147	3212421.0153846154	2420015	4441028	0.9611800164731151	0.03881998352688482
Chr01	53	250	530	790	660.0	23.852227669340845	3241977.9	2503424	4441028	0.9596272171320397	0.040372782867960214
Chr01	54	240	540	790	665.0	24.025846981088026	3272290.5166666666	2525326	4441028	0.9579450178458747	0.042054982154125224
Chr01	55	230	550	790	670.0	24.203728528153142	3304275.4695652174	2548886	4441028	0.9561165403609128	0.043883459639087186
Chr01	56	220	560	790	675.0	24.37375103964385	3337120.6272727274	2606567	4441028	0.9541218376500451	0.04587816234995479
Chr01	57	220	570	800	685.0	24.742270944300703	3426935.440909091	2650053	4721979	0.9533642618924695	0.04663573810753056
Chr01	58	210	580	800	690.0	24.91690032186529	3463556.7047619047	2670272	4721979	0.9511435124587775	0.04885648754122249
Chr01	59	210	590	810	700.0	25.362279111315058	3564205.8904761905	2682499	4818883	0.9501514485202853	0.049848551479714676
Chr01	60	200	600	810	705.0	25.548675225335582	3602645.66	2850872	4818883	0.9476590209462996	0.05234097905370041
Chr01	61	190	610	810	710.0	25.713947243247905	3641009.584210526	2901883	4818883	0.9459568641539996	0.05404313584600042
Chr01	62	190	620	820	720.0	26.122831053158293	3742400.3421052634	3017309	4925088	0.9459568641539996	0.0540431358460004
Chr01	63	190	630	830	730.0	26.532181719232476	3843366.210526316	3066243	5001324	0.943139212923996	0.05686078707600397
Chr01	64	180	640	830	735.0	26.70633440577658	3885433.538888889	3198641	5001324	0.9427580580864402	0.05724194191355977
Chr01	65	180	650	840	745.0	27.14018092097813	3992614.5222222223	3238311	5336119	0.9415796063570248	0.05842039364297522
Chr01	66	170	660	840	750.0	27.35329240179097	4036706.4823529413	3248354	5336119	0.9401038969270459	0.05989610307295414
Chr01	67	160	670	840	755.0	27.59226279922576	4085020.84375	3286724	5336119	0.9363603904849862	0.06363960951501378
Chr01	68	190	680	880	780.0	28.706617285707157	4418229.231578947	3319881	5562694	0.9428999779522691	0.057100022047730924
Chr01	69	180	690	880	785.0	28.983990130228065	4478760.027777778	3347429	5562694	0.939727754505173	0.060272245494827105
Chr01	70	170	700	880	790.0	29.27863622723638	4544402.876470588	3402197	5562694	0.9393908850327014	0.06060911496729859
Chr01	71	180	710	900	805.0	29.859668025434782	4725398.466666667	3538329	5757513	0.944044607866065	0.05595539213393499
Chr01	72	170	720	900	810.0	30.04963694653068	4790843.347058823	3723813	5757513	0.9407531142111276	0.05924688578887234
Chr01	73	170	730	910	820.0	30.36865312192884	4910335.1	3736608	5774246	0.9399798866536281	0.060020113346372014
Chr01	74	160	740	910	825.0	30.558659523078962	4981416.76875	3797745	5774246	0.9362050367576298	0.06379496324237026
Chr01	75	150	750	910	830.0	30.77161315055051	5054535.666666667	4006399	5774246	0.9319234956004238	0.06807650439957628
Chr01	76	170	760	940	850.0	31.380566431294135	5274912.729411765	4066388	6093870	0.9384019780934701	0.06159802190652992
Chr01	77	540	770	1320	1045.0	34.514141516286784	7444174.0129629625	4193773	11195327	0.9808349013390074	0.019165098660992544
Chr01	78	540	780	1330	1055.0	34.69868171744058	7572303.953703703	4510240	11308408	0.9806870475186137	0.01931295248138638
Chr01	79	550	790	1350	1070.0	34.93525915967266	7769169.732727272	4722010	11579552	0.9813436099118263	0.018656390088173734
Chr01	80	660	800	1470	1135.0	35.744110066301474	8799809.524242423	4818952	14525061	0.9831139176876753	0.016886082312324725
Chr01	81	650	810	1470	1140.0	35.8203026542761	8860346.907692308	4925155	14525061	0.9845390312365669	0.015460968763432935
Chr01	82	820	820	1650	1235.0	36.90160609253379	10907145.17804878	5001405	22397648	0.9875113258385054	0.012488674161494628
Chr01	83	850	830	1690	1260.0	37.1762045915122	11632809.412941176	5342270	26580749	0.9879679746415038	0.012032025358496257
Chr01	84	840	840	1690	1265.0	37.24345022912803	11707362.982142856	5385757	26580749	0.987824222845106	0.012175777154894062
