CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	0	380	0	390	195.0	15.476151076444468	1975875.757894737	72791	4420966	0.9696796202190225	0.0303203797809775
Chr01	1	380	10	400	205.0	16.2202979121016	2091426.9131578947	383445	4589035	0.9715683136822771	0.028431686317722863
Chr01	2	370	20	400	210.0	16.591754594806996	2137403.037837838	392198	4589035	0.9707998897277441	0.029200110272255914
Chr01	3	360	30	400	215.0	16.97936134577143	2185519.927777778	450551	4589035	0.9699887755535147	0.030011224446485244
Chr01	4	350	40	400	220.0	17.349516371932722	2233708.205714286	538887	4589035	0.9691313119979009	0.030868688002099107
Chr01	5	350	50	410	230.0	18.052969913920855	2351966.5542857144	699208	4818883	0.9686551215217103	0.03134487847828958
Chr01	6	340	60	410	235.0	18.38149789404239	2400427.344117647	705647	4818883	0.9687136054880353	0.03128639451196478
Chr01	7	330	70	410	240.0	18.720038252308346	2449948.1121212123	916581	4818883	0.9677655329270666	0.03223446707293341
Chr01	8	330	80	420	250.0	19.412758221272192	2571906.278787879	980435	5016570	0.9674900502323507	0.032509949767649274
Chr01	9	320	90	420	255.0	19.745155496435082	2621424.84375	991862	5016570	0.9675157809687784	0.03248421903122165
Chr01	10	310	100	420	260.0	20.091689384764713	2673036.5032258066	1100213	5016570	0.9664679029355132	0.03353209706448687
Chr01	11	300	110	420	265.0	20.453578554468447	2725265.16	1162643	5016570	0.966461277477808	0.03353872252219198
Chr01	12	330	120	460	290.0	22.178798923753448	3111734.6121212123	1246407	5765081	0.9684044070213043	0.031595592978695825
Chr01	13	320	130	460	295.0	22.52038515308488	3167503.29375	1413387	5765081	0.9684588816405718	0.03154111835942819
Chr01	14	590	140	740	440.0	29.29666576096093	6182249.411864406	1598538	14695524	0.9822306242792368	0.017769375720763196
Chr01	15	580	150	740	445.0	29.55888822564463	6260685.972413793	1670109	14695524	0.9822691497417453	0.01773085025825479
Chr01	16	570	160	740	450.0	29.820870719975847	6340015.719298245	1794568	14695524	0.9819575355017057	0.018042464498294417
Chr01	17	560	170	740	455.0	30.085874341301132	6421179.233928571	1795378	14695524	0.9816347722727559	0.018365227727244228
Chr01	18	550	180	740	460.0	30.352709914440545	6504429.7272727275	1878551	14695524	0.9813002508205292	0.018699749179470898
Chr01	19	540	190	740	465.0	30.62132631900345	6589993.198148148	1944445	14695524	0.9809533166984611	0.019046683301539004
Chr01	20	530	200	740	470.0	30.885049202323156	6677639.69245283	1966645	14695524	0.9805932659744244	0.019406734025575658
Chr01	21	520	210	740	475.0	31.147838665954055	6767355.096153846	2057848	14695524	0.9802193404633344	0.019780659536665746
Chr01	22	510	220	740	480.0	31.415868589265557	6859407.737254902	2110114	14695524	0.9798307223977809	0.0201692776022191
Chr01	23	500	230	740	485.0	31.678154368904593	6952337.318	2271926	14695524	0.9794265284578567	0.020573471542143333
Chr01	24	720	240	970	605.0	34.9943160195344	13087728.819444444	2309351	36053343	0.9854961282359883	0.014503871764011618
Chr01	25	710	250	970	610.0	35.21869652411608	13238804.135211268	2454501	36053343	0.9852915602280333	0.014708439771966647
Chr01	26	700	260	970	615.0	35.4426990595646	13392315.068571428	2525313	36053343	0.9850811390581912	0.0149188609418088
Chr01	27	690	270	970	620.0	35.668259456808336	13549709.147826087	2547869	36053343	0.9848646098718078	0.015135390128192094
Chr01	28	680	280	970	625.0	35.8964484509696	13711407.125	2571747	36053343	0.9846417028007004	0.015358297199299488
Chr01	29	670	290	970	630.0	36.12147301909509	13876934.858208954	2658730	36053343	0.9844121318410697	0.015587868158930273
Chr01	30	660	300	970	635.0	36.346831857243565	14046182.6	2810123	36053343	0.9841755936292498	0.015824406370750155
Chr01	31	650	310	970	640.0	36.563485813306286	14217999.335384615	3111046	36053343	0.9842399325141381	0.01576006748586187
Chr01	32	670	320	1000	660.0	37.07023664952251	15395365.713432835	3286682	37553191	0.9839637013477962	0.016036298652203827
Chr01	33	660	330	1000	665.0	37.27407447935175	15578528.784848485	3333840	37553191	0.9842261753186783	0.01577382468132174
Chr01	34	650	340	1000	670.0	37.45576963485313	15764506.418461539	3723756	37553191	0.9839831271725871	0.016016872827412983
