CHROM	n	nSNP	p0	p1	Md_p	GENPOS	POS	pi	pf	pr1	pr2
Chr01	0	190	0	200	100.0	4.24528178863046	520837.42631578946	22587	992029	0.9465043749955326	0.053495625004467424
Chr01	1	240	10	260	135.0	5.879813793368212	708620.8958333334	107741	1413390	0.9574599040813465	0.04254009591865349
Chr01	2	390	20	420	220.0	9.965269623937086	1181022.9205128206	167459	2110253	0.9740468103672525	0.02595318963274749
Chr01	3	480	30	520	275.0	12.14670518038054	1463408.48125	212435	2650024	0.9778409092210741	0.022159090778925885
Chr01	4	470	40	520	280.0	12.361481769788545	1487904.3829787234	388160	2650024	0.9780786590626572	0.021921340937342743
Chr01	5	460	50	520	285.0	12.57631214311517	1511753.65	392179	2650024	0.977602108172715	0.022397891827284976
Chr01	6	450	60	520	290.0	12.800431838117321	1536624.14	393725	2650024	0.9771043772432197	0.0228956227567802
Chr01	7	440	70	520	295.0	13.029028120564714	1562100.1090909091	445935	2650024	0.9765840221805657	0.023415977819434296
Chr01	8	460	80	550	315.0	13.779791038078566	1661078.9086956521	446929	2810162	0.9759552039207087	0.024044796079291282
Chr01	9	450	90	550	320.0	14.013200233297477	1687929.371111111	478338	2810162	0.9767542081856134	0.02324579181438659
Chr01	10	450	100	560	330.0	14.425192070892477	1741081.868888889	499782	2902033	0.9764309753753287	0.023569024624671243
Chr01	11	440	110	560	335.0	14.655504864175981	1769052.1818181819	526416	2902033	0.9772589518156771	0.022741048184322803
Chr01	12	430	120	560	340.0	14.891617929006275	1797757.788372093	540745	2902033	0.9767300902299952	0.02326990977000473
Chr01	13	440	130	580	355.0	15.501057680377462	1883213.2454545454	655716	3221020	0.9772589518156771	0.022741048184322796
Chr01	14	430	140	580	360.0	15.714443269222386	1911618.641860465	700648	3221020	0.9767300902299952	0.02326990977000472
Chr01	15	420	150	580	365.0	15.924446023368864	1940328.2285714287	744828	3221020	0.9761760447592808	0.023823955240719123
Chr01	16	410	160	580	370.0	16.13301398317052	1968144.3463414635	854252	3221020	0.9755949726802389	0.02440502731976105
Chr01	17	450	170	630	400.0	17.165773164692137	2141172.5555555555	923997	3451996	0.9772704812815016	0.022729518718498348
Chr01	18	440	180	630	405.0	17.36642726584431	2168448.2772727273	980682	3451996	0.9767539013106267	0.023246098689373308
Chr01	19	460	190	660	425.0	18.173667254423105	2292145.7326086955	992055	3796357	0.9774022824130633	0.022597717586936798
Chr01	20	450	200	660	430.0	18.377279526376256	2320040.7644444443	1100227	3796357	0.9769001109111313	0.023099889088868727
Chr01	21	440	210	660	435.0	18.584249629405864	2347487.465909091	1162324	3796357	0.9771326891894145	0.022867310810585437
Chr01	22	450	220	680	450.0	19.16993746669998	2442127.3155555557	1217648	4059688	0.9773714916028975	0.022628508397102537
Chr01	23	440	230	680	455.0	19.375427323539146	2469906.6386363637	1232939	4059688	0.9768572073211451	0.023142792678854867
Chr01	24	430	240	680	460.0	19.577969065116328	2497835.4162790696	1322471	4059688	0.9763190028402415	0.02368099715975847
Chr01	25	430	250	690	470.0	19.952317133702095	2560685.6558139534	1413393	4068262	0.9759314059410167	0.02406859405898328
Chr01	26	430	260	700	480.0	20.294244247382533	2621221.741860465	1502103	4125260	0.9736234426117676	0.026376557388232455
Chr01	27	420	270	700	485.0	20.4494131846385	2646271.8642857145	1626760	4125260	0.9729954293406192	0.027004570659380847
Chr01	28	410	280	700	490.0	20.60478389763542	2671028.843902439	1647213	4125260	0.9739627975359187	0.026037202464081182
Chr01	29	400	290	700	495.0	20.763395713945457	2695949.5175	1711348	4125260	0.9738118674743168	0.026188132525683208
Chr01	30	390	300	700	500.0	20.92503779377146	2721091.858974359	1719434	4125260	0.9731403768967353	0.026859623103264826
Chr01	31	380	310	700	505.0	21.085029872708464	2745985.044736842	1794658	4125260	0.9724335447098073	0.027566455290192846
Chr01	32	370	320	700	510.0	21.24987277132082	2771673.5	1799413	4125260	0.9716885053776398	0.028311494622360225
Chr01	33	360	330	700	515.0	21.41777465517397	2798099.4694444444	1853949	4125260	0.9709020749714632	0.0290979250285369
Chr01	34	350	340	700	520.0	21.583851047361122	2824828.911428571	1878482	4125260	0.9700707056849336	0.029929294315066527
Chr01	35	340	350	700	525.0	21.75448947207825	2852655.3617647057	1879029	4125260	0.9691904323227257	0.030809567677274368
Chr01	36	330	360	700	530.0	21.927104749640304	2881492.884848485	1923187	4125260	0.968256809059778	0.03174319094022208
Chr01	37	320	370	700	535.0	22.09507154475434	2910969.771875	1944867	4125260	0.967264834342896	0.03273516565710402
Chr01	38	310	380	700	540.0	22.262712140133967	2941452.335483871	2010439	4125260	0.9662088612571831	0.03379113874281705
Chr01	39	300	390	700	545.0	22.42740230452407	2972108.183333333	2046262	4125260	0.9650824899657557	0.03491751003424429
Chr01	40	290	400	700	550.0	22.599385177803843	3003597.5344827585	2064107	4125260	0.9638784378956095	0.03612156210439063
Chr01	41	280	410	700	555.0	22.78014049851529	3036159.182142857	2110258	4125260	0.963778858296643	0.03622114170335698
Chr01	42	270	420	700	560.0	22.952717864171973	3067733.2851851853	2270272	4125260	0.962437334529852	0.037562665470147985
Chr01	43	280	430	720	575.0	23.483537874526142	3187316.8464285713	2303853	4589029	0.9634541822635851	0.03654581773641497
Chr01	44	270	440	720	580.0	23.654145295999747	3219935.296296296	2309254	4589029	0.9621006334585327	0.037899366541467375
Chr01	45	260	450	720	585.0	23.835515259429826	3254559.7153846156	2388290	4589029	0.9606429655146301	0.039357034485369966
Chr01	46	250	460	720	590.0	24.01566834330636	3286981.136	2486943	4589029	0.9590686841352152	0.04093131586478476
Chr01	47	240	470	720	595.0	24.200040281507093	3319644.8208333333	2524909	4589029	0.9573632126408492	0.04263678735915079
Chr01	48	230	480	720	600.0	24.389137294714367	3353984.695652174	2547868	4589029	0.9555094392774078	0.04449056072259213
Chr01	49	220	490	720	605.0	24.58286422482249	3390426.1045454545	2567529	4589029	0.9534871410627446	0.0465128589372554
Chr01	50	220	500	730	615.0	24.999351678137167	3485325.6363636362	2611001	4722701	0.94894168651729	0.05105831348270995
Chr01	51	210	510	730	620.0	25.191979054096873	3525690.442857143	2650050	4722701	0.9496849414308118	0.050315058569188206
Chr01	52	200	520	730	625.0	25.398274598400626	3569181.555	2670257	4722701	0.9471691885023524	0.05283081149764762
Chr01	53	190	530	730	630.0	25.621828128677063	3616135.5894736843	2682574	4722701	0.9443886194761605	0.055611380523839606
Chr01	54	190	540	740	640.0	26.096666809343166	3721913.7263157894	2810310	4818952	0.9416716039604293	0.058328396039570754
Chr01	55	180	550	740	645.0	26.301684373151865	3769053.0	2962757	4818952	0.9425725522061648	0.05742744779383513
Chr01	56	170	560	740	650.0	26.48020084035261	3813620.8	3050527	4818952	0.9391944670418215	0.06080553295817838
Chr01	57	160	570	740	655.0	26.67058253133671	3856213.7875	3221328	4818952	0.9374774545652688	0.06252254543473121
Chr01	58	150	580	740	660.0	26.880867830087343	3897892.34	3247506	4818952	0.9333092848696201	0.06669071513037993
